GEOID,county,tract,ma_lf_b12,un_w16-50_b12_lf,total_lf_b12
06037294610,037,294610,16,0,16
06037294620,037,294620,7,0,7
06037294830,037,294830,9,4,13
06037296500,037,296500,0,4,4
06037620702,037,620702,79,0,79
06037621400,037,621400,35,0,35
06073011902,073,011902,19,0,19
06073013909,073,013909,11,16,27
06073016302,073,016302,21,14,35
06073010112,073,010112,35,44,79
06073002301,073,002301,28,0,28
06073003404,073,003404,17,0,17
06073018903,073,018903,27,64,91
06073020208,073,020208,22,0,22
06073008337,073,008337,16,12,28
06073010005,073,010005,57,32,89
06073012402,073,012402,32,0,32
06073013801,073,013801,73,0,73
06073013906,073,013906,5,22,27
06073010110,073,010110,41,70,111
06073016807,073,016807,40,0,40
06073019809,073,019809,16,0,16
06073020026,073,020026,11,63,74
06073020027,073,020027,13,0,13
06073017056,073,017056,82,0,82
06073018614,073,018614,53,0,53
06073020028,073,020028,10,0,10
06073020029,073,020029,30,27,57
06059052425,059,052425,0,0,0
06059052506,059,052506,0,4,4
06059052524,059,052524,53,19,72
06059062614,059,062614,101,0,101
06059062625,059,062625,27,0,27
06059062635,059,062635,42,9,51
06073020213,073,020213,23,19,42
06073020214,073,020214,20,59,79
06073020308,073,020308,9,0,9
06073020309,073,020309,29,0,29
06073020810,073,020810,19,6,25
06073020811,073,020811,32,0,32
06073021205,073,021205,123,15,138
06073021206,073,021206,48,40,88
06073021400,073,021400,12,0,12
06073021500,073,021500,34,0,34
06073021600,073,021600,16,0,16
06073021800,073,021800,8,0,8
06001403501,001,403501,19,0,19
06001403502,001,403502,0,0,0
06001403701,001,403701,0,0,0
06001403702,001,403702,9,0,9
06001404102,001,404102,36,0,36
06001404101,001,404101,32,16,48
06001405301,001,405301,10,0,10
06001405302,001,405302,0,12,12
06001405401,001,405401,10,0,10
06001406602,001,406602,8,0,8
06001405402,001,405402,0,10,10
06001405901,001,405901,13,49,62
06001406601,001,406601,45,11,56
06001405902,001,405902,12,11,23
06001407101,001,407101,44,0,44
06001407102,001,407102,0,0,0
06001410500,001,410500,5,17,22
06001425101,001,425101,0,0,0
06037221401,037,221401,0,5,5
06001407000,001,407000,0,0,0
06001407200,001,407200,74,37,111
06001407400,001,407400,14,15,29
06001408300,001,408300,0,93,93
06001410100,001,410100,6,16,22
06001420600,001,420600,12,0,12
06001421100,001,421100,0,0,0
06001421400,001,421400,0,0,0
06001422100,001,422100,0,0,0
06001423700,001,423700,18,23,41
06001423800,001,423800,11,0,11
06001426200,001,426200,29,0,29
06001428000,001,428000,0,0,0
06001430300,001,430300,0,0,0
06001431200,001,431200,43,35,78
06001432100,001,432100,14,0,14
06001432300,001,432300,24,42,66
06001432600,001,432600,28,58,86
06001400500,001,400500,64,0,64
06001401600,001,401600,0,14,14
06001402500,001,402500,7,5,12
06001403900,001,403900,0,27,27
06001407600,001,407600,0,61,61
06001408400,001,408400,0,38,38
06001408900,001,408900,13,12,25
06037264000,037,264000,8,0,8
06037265304,037,265304,0,0,0
06037265410,037,265410,18,0,18
06037269100,037,269100,27,0,27
06037269700,037,269700,0,0,0
06037270300,037,270300,5,0,5
06037271702,037,271702,20,0,20
06037273700,037,273700,17,0,17
06037275302,037,275302,86,0,86
06037293301,037,293301,30,0,30
06073008600,073,008600,0,28,28
06073009000,073,009000,44,0,44
06073009102,073,009102,40,4,44
06037115202,037,115202,33,14,47
06037115401,037,115401,44,21,65
06065043315,065,043315,0,13,13
06065043807,065,043807,52,0,52
06065044101,065,044101,5,17,22
06065044200,065,044200,44,39,83
06065044806,065,044806,0,0,0
06065044807,065,044807,0,0,0
06065044907,065,044907,101,60,161
06065030400,065,030400,98,56,154
06065045209,065,045209,22,0,22
06065045502,065,045502,0,10,10
06065045704,065,045704,5,22,27
06065045705,065,045705,12,51,63
06065046405,065,046405,0,0,0
06085512305,085,512305,0,0,0
06085504421,085,504421,45,0,45
06085504506,085,504506,40,0,40
06085504700,085,504700,20,0,20
06085504805,085,504805,0,14,14
06085505600,085,505600,3,12,15
06085506101,085,506101,14,0,14
06085506203,085,506203,16,0,16
06085506802,085,506802,32,19,51
06085506900,085,506900,0,0,0
06085507001,085,507001,15,0,15
06085507302,085,507302,0,0,0
06085507702,085,507702,0,0,0
06085507805,085,507805,0,0,0
06085507806,085,507806,50,0,50
06085508101,085,508101,0,24,24
06085509202,085,509202,14,0,14
06085509304,085,509304,0,0,0
06085509401,085,509401,22,0,22
06059011300,059,011300,84,0,84
06059011503,059,011503,0,0,0
06059011716,059,011716,30,0,30
06059011717,059,011717,31,8,39
06059011720,059,011720,0,0,0
06059011721,059,011721,26,0,26
06059021802,059,021802,164,0,164
06059021816,059,021816,38,0,38
06059021827,059,021827,0,0,0
06059021913,059,021913,18,21,39
06059021915,059,021915,9,9,18
06059032030,059,032030,29,0,29
06059032036,059,032036,28,0,28
06059032039,059,032039,69,55,124
06059032040,059,032040,28,5,33
06065040302,065,040302,85,16,101
06065040701,065,040701,20,0,20
06065040806,065,040806,11,4,15
06065041202,065,041202,20,5,25
06065041410,065,041410,0,22,22
06065041600,065,041600,46,48,94
06065041703,065,041703,29,0,29
06065041002,065,041002,14,71,85
06065041403,065,041403,21,23,44
06065041409,065,041409,77,0,77
06065041704,065,041704,6,0,6
06065041805,065,041805,35,9,44
06065042004,065,042004,0,0,0
06065042402,065,042402,34,0,34
06065042716,065,042716,20,12,32
06065042723,065,042723,9,0,9
06065043001,065,043001,45,34,79
06065043005,065,043005,9,0,9
06065043217,065,043217,0,0,0
06065043222,065,043222,9,0,9
06065043306,065,043306,14,0,14
06065043403,065,043403,0,14,14
06065043508,065,043508,52,0,52
06065043509,065,043509,18,25,43
06065044911,065,044911,68,13,81
06037430721,037,430721,0,0,0
06037432901,037,432901,18,10,28
06037460600,037,460600,19,0,19
06037700200,037,700200,0,0,0
06037601301,037,601301,12,18,30
06037603004,037,603004,12,0,12
06037920109,037,920109,30,10,40
06037403403,037,403403,9,0,9
06037535802,037,535802,17,15,32
06065040503,065,040503,0,0,0
06065040702,065,040702,0,0,0
06065040808,065,040808,98,13,111
06065040809,065,040809,23,0,23
06065041408,065,041408,67,20,87
06065041500,065,041500,24,13,37
06037402501,037,402501,51,31,82
06037402600,037,402600,39,12,51
06037402902,037,402902,38,0,38
06037403000,037,403000,0,69,69
06037403322,037,403322,40,0,40
06037403325,037,403325,15,0,15
06037403600,037,403600,81,52,133
06037403722,037,403722,7,18,25
06037404701,037,404701,43,0,43
06037404703,037,404703,21,11,32
06037405101,037,405101,58,17,75
06037232600,037,232600,21,68,89
06037234000,037,234000,44,10,54
06037234300,037,234300,0,0,0
06037237300,037,237300,31,0,31
06037237500,037,237500,20,13,33
06037199120,037,199120,40,17,57
06037201301,037,201301,0,14,14
06037203600,037,203600,17,0,17
06037204110,037,204110,30,0,30
06037204420,037,204420,6,8,14
06037204600,037,204600,33,9,42
06037204920,037,204920,0,0,0
06037206300,037,206300,0,0,0
06037920023,037,920023,10,15,25
06037920033,037,920033,0,0,0
06037920039,037,920039,3,0,3
06037920041,037,920041,18,4,22
06037920200,037,920200,0,0,0
06037920303,037,920303,0,0,0
06037920322,037,920322,8,9,17
06037910603,037,910603,7,0,7
06037910705,037,910705,0,0,0
06037920028,037,920028,64,0,64
06037920032,037,920032,39,7,46
06037920034,037,920034,14,0,14
06037920312,037,920312,27,0,27
06037920330,037,920330,38,0,38
06037930200,037,930200,0,0,0
06037540000,037,540000,48,14,62
06037540902,037,540902,8,38,46
06037541500,037,541500,13,60,73
06037542401,037,542401,12,0,12
06037543201,037,543201,46,0,46
06037543602,037,543602,19,12,31
06037551202,037,551202,52,0,52
06037553602,037,553602,56,10,66
06037553702,037,553702,34,0,34
06037554514,037,554514,30,14,44
06037531901,037,531901,0,0,0
06037533107,037,533107,19,35,54
06037533703,037,533703,42,23,65
06037534201,037,534201,12,44,56
06037300800,037,300800,14,8,22
06067001200,067,001200,12,0,12
06067001700,067,001700,0,16,16
06065041201,065,041201,0,0,0
06065041406,065,041406,23,17,40
06065041809,065,041809,23,29,52
06065041906,065,041906,20,11,31
06065030300,065,030300,15,18,33
06065030800,065,030800,0,0,0
06065031100,065,031100,17,7,24
06065040301,065,040301,19,20,39
06065040605,065,040605,0,8,8
06065040901,065,040901,60,33,93
06065041404,065,041404,28,7,35
06065041405,065,041405,0,0,0
06065030200,065,030200,12,0,12
06065030601,065,030601,13,14,27
06065044403,065,044403,29,0,29
06065044915,065,044915,27,100,127
06065045103,065,045103,0,0,0
06065044510,065,044510,46,56,102
06065044300,065,044300,0,85,85
06065045000,065,045000,0,0,0
06065045108,065,045108,15,0,15
06065045605,065,045605,32,0,32
06065046103,065,046103,43,5,48
06065046404,065,046404,20,30,50
06085503601,085,503601,23,5,28
06085503707,085,503707,77,10,87
06085503709,085,503709,9,0,9
06085504102,085,504102,38,10,48
06085504308,085,504308,25,0,25
06085504416,085,504416,70,15,85
06085504422,085,504422,0,0,0
06085504602,085,504602,24,0,24
06085505100,085,505100,46,13,59
06037297110,037,297110,26,18,44
06037574201,037,574201,9,0,9
06037575002,037,575002,59,0,59
06037575202,037,575202,0,0,0
06037576601,037,576601,34,0,34
06037576802,037,576802,0,0,0
06037577602,037,577602,0,27,27
06037600201,037,600201,45,17,62
06037600801,037,600801,0,0,0
06037600912,037,600912,27,40,67
06037601402,037,601402,8,22,30
06037601502,037,601502,6,37,43
06037602103,037,602103,38,0,38
06037602106,037,602106,25,78,103
06037602600,037,602600,52,27,79
06037602700,037,602700,0,0,0
06037602900,037,602900,59,6,65
06037620101,037,620101,56,18,74
06037650102,037,650102,13,0,13
06037650502,037,650502,0,0,0
06037650603,037,650603,0,0,0
06037650800,037,650800,20,0,20
06037670406,037,670406,5,0,5
06037700700,037,700700,0,0,0
06037702802,037,702802,23,0,23
06037900605,037,900605,41,0,41
06037900701,037,900701,0,0,0
06037901007,037,901007,0,0,0
06037273100,037,273100,16,16,32
06037265303,037,265303,7,0,7
06037267402,037,267402,8,0,8
06037273300,037,273300,17,0,17
06037920026,037,920026,0,0,0
06037920035,037,920035,0,0,0
06037700901,037,700901,14,8,22
06037701100,037,701100,0,0,0
06037195802,037,195802,6,27,33
06037191120,037,191120,15,0,15
06037191410,037,191410,13,80,93
06037195400,037,195400,19,0,19
06037197700,037,197700,0,4,4
06037199000,037,199000,29,8,37
06037199300,037,199300,17,0,17
06059099248,059,099248,24,37,61
06059099250,059,099250,41,8,49
06059099504,059,099504,15,0,15
06059099604,059,099604,27,32,59
06059099605,059,099605,46,10,56
06059099801,059,099801,16,0,16
06059110003,059,110003,13,0,13
06059110005,059,110005,0,0,0
06059110012,059,110012,0,0,0
06059110110,059,110110,65,14,79
06037543603,037,543603,0,0,0
06037543703,037,543703,9,21,30
06037701201,037,701201,0,0,0
06037701702,037,701702,55,0,55
06037554201,037,554201,8,0,8
06037555001,037,555001,7,15,22
06037570202,037,570202,52,34,86
06037570203,037,570203,27,0,27
06037570901,037,570901,65,12,77
06037570902,037,570902,69,12,81
06037571000,037,571000,62,12,74
06037571701,037,571701,0,17,17
06037572700,037,572700,4,0,4
06037573100,037,573100,128,0,128
06037573401,037,573401,8,0,8
06037574000,037,574000,25,0,25
06037574700,037,574700,0,0,0
06037574901,037,574901,42,0,42
06037575201,037,575201,0,0,0
06037575300,037,575300,0,0,0
06037575401,037,575401,8,44,52
06037575500,037,575500,0,0,0
06073020021,073,020021,22,12,34
06073020202,073,020202,14,50,64
06073020500,073,020500,10,62,72
06085502901,085,502901,20,15,35
06085502902,085,502902,88,0,88
06085504507,085,504507,70,0,70
06085504601,085,504601,11,0,11
06085504802,085,504802,31,0,31
06085504901,085,504901,195,0,195
06085505304,085,505304,30,0,30
06085505305,085,505305,17,98,115
06085506503,085,506503,64,0,64
06085504314,085,504314,67,12,79
06085504317,085,504317,24,0,24
06085504410,085,504410,10,56,66
06085504412,085,504412,39,8,47
06085511400,085,511400,8,0,8
06085509902,085,509902,45,0,45
06085510700,085,510700,43,0,43
06085511702,085,511702,5,0,5
06085512022,085,512022,80,0,80
06085512027,085,512027,57,0,57
06085512032,085,512032,20,0,20
06073008335,073,008335,102,0,102
06073008336,073,008336,0,0,0
06073008344,073,008344,27,0,27
06073008348,073,008348,20,0,20
06073008501,073,008501,99,0,99
06073008513,073,008513,70,0,70
06073016402,073,016402,29,26,55
06059062800,059,062800,0,0,0
06059063101,059,063101,0,14,14
06059063301,059,063301,18,0,18
06059063302,059,063302,36,0,36
06059063500,059,063500,45,0,45
06059063808,059,063808,9,7,16
06059074102,059,074102,23,47,70
06059074103,059,074103,40,9,49
06059074106,059,074106,45,52,97
06059074300,059,074300,5,18,23
06059074602,059,074602,19,17,36
06059074701,059,074701,72,15,87
06059087801,059,087801,26,37,63
06059087105,059,087105,0,14,14
06059087200,059,087200,21,0,21
06073017020,073,017020,19,0,19
06073017501,073,017501,10,0,10
06073009703,073,009703,55,0,55
06073010012,073,010012,24,0,24
06073011802,073,011802,0,19,19
06073002705,073,002705,0,0,0
06073003211,073,003211,0,24,24
06073006500,073,006500,0,30,30
06073008511,073,008511,0,19,19
06073012700,073,012700,60,0,60
06073018519,073,018519,17,10,27
06059011403,059,011403,36,0,36
06059001102,059,001102,40,29,69
06059001507,059,001507,82,22,104
06059011101,059,011101,66,0,66
06059011708,059,011708,26,0,26
06059011710,059,011710,26,0,26
06059021903,059,021903,36,0,36
06059021912,059,021912,52,0,52
06059021920,059,021920,37,0,37
06059032003,059,032003,10,0,10
06059011707,059,011707,13,48,61
06059011722,059,011722,12,0,12
06059021916,059,021916,24,0,24
06059032041,059,032041,0,0,0
06059042313,059,042313,47,0,47
06059011711,059,011711,20,0,20
06059021918,059,021918,17,7,24
06059032031,059,032031,11,0,11
06059063102,059,063102,60,9,69
06059052505,059,052505,0,0,0
06059062605,059,062605,0,0,0
06059063601,059,063601,8,8,16
06059074111,059,074111,13,10,23
06071004503,071,004503,10,0,10
06071003900,071,003900,10,0,10
06071005600,071,005600,26,47,73
06073019404,073,019404,11,15,26
06073002002,073,002002,8,0,8
06073017808,073,017808,0,11,11
06073019101,073,019101,57,7,64
06037432801,037,432801,0,0,0
06037460000,037,460000,7,0,7
06037460501,037,460501,31,0,31
06037131300,037,131300,37,0,37
06037131400,037,131400,65,0,65
06037131900,037,131900,12,12,24
06037132300,037,132300,0,0,0
06037133000,037,133000,14,10,24
06037134101,037,134101,9,0,9
06037480704,037,480704,22,0,22
06037480803,037,480803,0,0,0
06037481201,037,481201,8,0,8
06037482521,037,482521,37,0,37
06037502301,037,502301,7,50,57
06037482502,037,482502,22,3,25
06037501300,037,501300,59,0,59
06037501700,037,501700,0,31,31
06037134800,037,134800,14,0,14
06037134901,037,134901,17,48,65
06037530801,037,530801,23,19,42
06037530802,037,530802,9,0,9
06037531302,037,531302,0,23,23
06037532302,037,532302,18,10,28
06037532603,037,532603,36,43,79
06037533104,037,533104,31,0,31
06037533201,037,533201,7,14,21
06037533300,037,533300,32,14,46
06037533702,037,533702,0,10,10
06037241400,037,241400,22,30,52
06037242200,037,242200,30,0,30
06037262302,037,262302,0,0,0
06037400205,037,400205,6,0,6
06037402404,037,402404,0,0,0
06037108104,037,108104,6,0,6
06037113301,037,113301,40,0,40
06037117303,037,117303,0,0,0
06037190510,037,190510,20,23,43
06037192620,037,192620,0,8,8
06037197410,037,197410,38,0,38
06037203710,037,203710,0,16,16
06037577000,037,577000,21,31,52
06037599000,037,599000,29,0,29
06037601303,037,601303,11,24,35
06037602104,037,602104,44,56,100
06037189500,037,189500,0,0,0
06037650602,037,650602,61,0,61
06037650902,037,650902,114,32,146
06037131200,037,131200,7,0,7
06037131600,037,131600,35,16,51
06037132700,037,132700,36,15,51
06037181300,037,181300,111,0,111
06037183300,037,183300,7,0,7
06037183510,037,183510,31,27,58
06037183810,037,183810,17,0,17
06037188100,037,188100,13,41,54
06037189300,037,189300,10,0,10
06037189800,037,189800,37,0,37
06037191000,037,191000,0,0,0
06037191201,037,191201,0,0,0
06037191710,037,191710,0,17,17
06037192700,037,192700,11,0,11
06037194200,037,194200,57,0,57
06037197300,037,197300,0,0,0
06037197500,037,197500,0,0,0
06037197600,037,197600,13,0,13
06037199202,037,199202,13,14,27
06037201302,037,201302,52,15,67
06037408133,037,408133,66,23,89
06037408135,037,408135,42,0,42
06037408211,037,408211,28,6,34
06037320202,037,320202,88,0,88
06037311801,037,311801,18,0,18
06037311802,037,311802,0,18,18
06037553601,037,553601,0,17,17
06037403407,037,403407,3,0,3
06037122120,037,122120,0,39,39
06037123010,037,123010,14,0,14
06037128910,037,128910,28,10,38
06037134305,037,134305,22,17,39
06037134710,037,134710,37,0,37
06037135202,037,135202,0,21,21
06037137302,037,137302,13,0,13
06037139802,037,139802,4,0,4
06037141302,037,141302,0,0,0
06037143100,037,143100,76,0,76
06037143800,037,143800,33,0,33
06037402702,037,402702,53,6,59
06037402703,037,402703,0,6,6
06037403200,037,403200,0,0,0
06037403303,037,403303,0,0,0
06037403702,037,403702,0,0,0
06037119800,037,119800,0,0,0
06037120010,037,120010,3,19,22
06037122200,037,122200,24,0,24
06037122420,037,122420,0,7,7
06037404402,037,404402,23,16,39
06037406300,037,406300,14,0,14
06037800330,037,800330,0,0,0
06037206010,037,206010,11,0,11
06037207900,037,207900,0,0,0
06037208902,037,208902,11,48,59
06037208904,037,208904,7,23,30
06037209402,037,209402,0,23,23
06037211000,037,211000,17,0,17
06037211120,037,211120,0,0,0
06037211320,037,211320,0,0,0
06037213401,037,213401,48,80,128
06037213402,037,213402,20,0,20
06037220100,037,220100,10,0,10
06071008705,071,008705,0,0,0
06071008708,071,008708,63,0,63
06071009107,071,009107,27,0,27
06071010011,071,010011,0,0,0
06071011500,071,011500,10,0,10
06071001803,071,001803,0,0,0
06071002602,071,002602,32,45,77
06071002901,071,002901,17,0,17
06071002902,071,002902,34,10,44
06071010018,071,010018,15,0,15
06071009500,071,009500,0,0,0
06071009713,071,009713,65,81,146
06071009716,071,009716,42,104,146
06071010402,071,010402,83,0,83
06071010409,071,010409,0,15,15
06071010411,071,010411,21,0,21
06001440100,001,440100,26,0,26
06001441301,001,441301,7,0,7
06001421800,001,421800,36,0,36
06001442800,001,442800,8,7,15
06001443102,001,443102,5,14,19
06001443200,001,443200,38,11,49
06001444100,001,444100,18,0,18
06001444500,001,444500,40,29,69
06001450601,001,450601,2,0,2
06001450741,001,450741,17,0,17
06001451101,001,451101,75,0,75
06001441923,001,441923,53,20,73
06059087403,059,087403,24,17,41
06059088001,059,088001,15,0,15
06059088106,059,088106,45,0,45
06059088402,059,088402,23,78,101
06059088902,059,088902,0,0,0
06059088904,059,088904,54,0,54
06059099233,059,099233,11,0,11
06059099305,059,099305,51,13,64
06071010410,071,010410,40,10,50
06071000104,071,000104,32,0,32
06071000401,071,000401,8,44,52
06071001703,071,001703,9,27,36
06071002301,071,002301,23,0,23
06071002501,071,002501,12,100,112
06071003401,071,003401,29,0,29
06071003403,071,003403,8,0,8
06071004900,071,004900,41,36,77
06071005800,071,005800,0,14,14
06071007000,071,007000,13,41,54
06071005200,071,005200,0,9,9
06059032029,059,032029,25,0,25
06059032049,059,032049,60,0,60
06059032054,059,032054,83,0,83
06059032056,059,032056,111,0,111
06059001201,059,001201,0,23,23
06001435400,001,435400,0,0,0
06001436000,001,436000,63,0,63
06001436601,001,436601,16,26,42
06001437200,001,437200,52,19,71
06001440305,001,440305,23,7,30
06001438400,001,438400,9,0,9
06001440306,001,440306,41,0,41
06001440332,001,440332,10,0,10
06001441521,001,441521,38,0,38
06001442900,001,442900,14,0,14
06001443002,001,443002,0,0,0
06001443103,001,443103,18,0,18
06001450400,001,450400,98,17,115
06001450603,001,450603,73,0,73
06001450606,001,450606,23,5,28
06001451102,001,451102,0,0,0
06001451202,001,451202,38,0,38
06001422700,001,422700,0,0,0
06001422400,001,422400,16,0,16
06001422500,001,422500,0,0,0
06037500500,037,500500,4,34,38
06037500900,037,500900,19,19,38
06037501400,037,501400,6,18,24
06037501501,037,501501,0,7,7
06037501802,037,501802,18,11,29
06037501900,037,501900,0,0,0
06037502401,037,502401,59,20,79
06037401202,037,401202,0,0,0
06037401311,037,401311,10,10,20
06037401703,037,401703,15,0,15
06037122410,037,122410,3,0,3
06037123103,037,123103,14,0,14
06037120020,037,120020,8,0,8
06037119900,037,119900,0,58,58
06037120300,037,120300,0,16,16
06037121210,037,121210,0,28,28
06037125600,037,125600,11,0,11
06037123410,037,123410,0,61,61
06037124700,037,124700,61,0,61
06037125320,037,125320,58,0,58
06037128210,037,128210,26,37,63
06037128220,037,128220,33,20,53
06037123601,037,123601,23,6,29
06037123510,037,123510,0,17,17
06037123520,037,123520,48,0,48
06037123700,037,123700,32,63,95
06037124102,037,124102,0,29,29
06037124201,037,124201,0,0,0
06037125200,037,125200,27,0,27
06037125310,037,125310,26,0,26
06037127210,037,127210,55,27,82
06037131020,037,131020,3,0,3
06037480011,037,480011,34,0,34
06037480600,037,480600,58,29,87
06037481712,037,481712,39,27,66
06037481713,037,481713,5,13,18
06037482303,037,482303,0,28,28
06037482304,037,482304,21,0,21
06037500800,037,500800,62,22,84
06037503601,037,503601,32,8,40
06037503602,037,503602,0,0,0
06037503702,037,503702,6,0,6
06037504002,037,504002,30,0,30
06037406602,037,406602,10,0,10
06037407301,037,407301,44,0,44
06037407702,037,407702,60,90,150
06037123206,037,123206,19,0,19
06037123301,037,123301,12,39,51
06037534302,037,534302,12,0,12
06037920029,037,920029,48,0,48
06037920040,037,920040,69,26,95
06037920043,037,920043,12,24,36
06037920104,037,920104,21,0,21
06037534802,037,534802,9,0,9
06073008509,073,008509,63,34,97
06073008510,073,008510,44,0,44
06073009505,073,009505,102,0,102
06073009509,073,009509,46,0,46
06073009705,073,009705,44,11,55
06073009902,073,009902,0,0,0
06073010004,073,010004,26,101,127
06073010103,073,010103,12,26,38
06059042112,059,042112,17,0,17
06059042205,059,042205,0,17,17
06059042307,059,042307,25,0,25
06059042323,059,042323,0,0,0
06059042328,059,042328,0,0,0
06059042339,059,042339,14,0,14
06059062633,059,062633,54,0,54
06059062636,059,062636,56,27,83
06059062641,059,062641,42,0,42
06037265520,037,265520,36,0,36
06037143700,037,143700,11,0,11
06037181500,037,181500,96,0,96
06037183820,037,183820,18,0,18
06037189600,037,189600,0,0,0
06037503000,037,503000,22,14,36
06037503301,037,503301,24,0,24
06037128102,037,128102,39,10,49
06037128601,037,128601,20,19,39
06037128602,037,128602,0,0,0
06037128801,037,128801,20,0,20
06037128802,037,128802,118,0,118
06037131701,037,131701,20,0,20
06037131702,037,131702,7,10,17
06037132001,037,132001,21,37,58
06037132002,037,132002,13,0,13
06037132101,037,132101,6,0,6
06037132102,037,132102,20,18,38
06037600601,037,600601,9,0,9
06037276100,037,276100,0,0,0
06037300100,037,300100,0,0,0
06037302201,037,302201,51,0,51
06037190301,037,190301,0,50,50
06037197420,037,197420,0,8,8
06037205110,037,205110,12,0,12
06037208000,037,208000,40,0,40
06037209401,037,209401,0,45,45
06037214800,037,214800,16,0,16
06037221900,037,221900,10,0,10
06037229300,037,229300,15,38,53
06037400207,037,400207,9,2,11
06037400403,037,400403,15,0,15
06037400404,037,400404,0,0,0
06037400501,037,400501,14,7,21
06037401303,037,401303,0,0,0
06037401304,037,401304,26,0,26
06037402001,037,402001,26,0,26
06037402002,037,402002,0,28,28
06037402303,037,402303,0,21,21
06037402304,037,402304,16,9,25
06037402405,037,402405,4,0,4
06037402705,037,402705,6,13,19
06037402706,037,402706,0,11,11
06037402406,037,402406,17,11,28
06037402803,037,402803,8,0,8
06037402804,037,402804,13,13,26
06037402903,037,402903,0,13,13
06037402904,037,402904,0,15,15
06037404201,037,404201,44,0,44
06037404202,037,404202,9,0,9
06037404503,037,404503,0,30,30
06037404504,037,404504,6,0,6
06037405301,037,405301,6,27,33
06037405302,037,405302,24,44,68
06037405701,037,405701,25,6,31
06037405702,037,405702,7,25,32
06037406701,037,406701,16,4,20
06037406702,037,406702,4,0,4
06037406901,037,406901,20,0,20
06037406902,037,406902,40,11,51
06037407501,037,407501,33,15,48
06037407502,037,407502,0,27,27
06037407601,037,407601,9,46,55
06059032057,059,032057,60,0,60
06059032058,059,032058,228,0,228
06059032059,059,032059,56,23,79
06059042114,059,042114,69,0,69
06059042203,059,042203,84,0,84
06059042312,059,042312,99,0,99
06059011402,059,011402,6,0,6
06059021813,059,021813,0,0,0
06059021814,059,021814,15,0,15
06059052410,059,052410,22,0,22
06059052420,059,052420,182,0,182
06059052502,059,052502,17,0,17
06059001103,059,001103,72,0,72
06059001501,059,001501,69,41,110
06059001503,059,001503,39,0,39
06059001901,059,001901,25,0,25
06059042334,059,042334,0,9,9
06059052417,059,052417,71,0,71
06059052513,059,052513,0,0,0
06059062610,059,062610,0,0,0
06059062626,059,062626,10,9,19
06059062631,059,062631,0,0,0
06085509801,085,509801,27,0,27
06085512307,085,512307,11,0,11
06085503204,085,503204,27,70,97
06085503210,085,503210,37,0,37
06085503401,085,503401,6,0,6
06085503507,085,503507,9,8,17
06085512019,085,512019,11,25,36
06085512020,085,512020,123,0,123
06085512024,085,512024,37,0,37
06085512402,085,512402,0,0,0
06085512506,085,512506,51,26,77
06037310702,037,310702,0,0,0
06037311700,037,311700,0,0,0
06037401002,037,401002,11,22,33
06037402102,037,402102,19,0,19
06037403305,037,403305,7,0,7
06037403321,037,403321,36,0,36
06037119700,037,119700,0,0,0
06037117530,037,117530,14,105,119
06037119310,037,119310,33,0,33
06037119400,037,119400,11,16,27
06037109200,037,109200,18,0,18
06037113212,037,113212,0,0,0
06037113231,037,113231,0,0,0
06067008501,067,008501,55,0,55
06067009311,067,009311,69,33,102
06073009201,073,009201,124,37,161
06073009706,073,009706,87,0,87
06073010010,073,010010,42,0,42
06073010104,073,010104,0,2,2
06073010106,073,010106,18,0,18
06073010300,073,010300,0,0,0
06073010402,073,010402,82,72,154
06073008328,073,008328,12,26,38
06073008330,073,008330,56,0,56
06073008346,073,008346,34,15,49
06073008352,073,008352,11,0,11
06073009103,073,009103,55,0,55
06073009304,073,009304,32,27,59
06073004800,073,004800,0,34,34
06073006600,073,006600,0,8,8
06073007002,073,007002,0,20,20
06073007502,073,007502,22,29,51
06073009502,073,009502,61,0,61
06073008701,073,008701,11,0,11
06073009104,073,009104,25,0,25
06073009202,073,009202,72,14,86
06073009506,073,009506,44,0,44
06073009602,073,009602,35,0,35
06073009604,073,009604,23,0,23
06073010001,073,010001,22,0,22
06073010013,073,010013,24,0,24
06073010015,073,010015,22,0,22
06073010111,073,010111,6,35,41
06073010502,073,010502,38,21,59
06085505202,085,505202,13,0,13
06073003001,073,003001,69,23,92
06067009317,067,009317,68,10,78
06037199700,037,199700,0,10,10
06037201402,037,201402,0,35,35
06037203900,037,203900,0,0,0
06037603200,037,603200,22,0,22
06037609900,037,609900,0,0,0
06037620303,037,620303,25,0,25
06037552800,037,552800,6,0,6
06037553300,037,553300,10,10,20
06037550800,037,550800,60,48,108
06059074803,059,074803,27,33,60
06059074902,059,074902,29,47,76
06059075505,059,075505,20,0,20
06059075512,059,075512,40,5,45
06059075703,059,075703,20,0,20
06059075805,059,075805,18,0,18
06037190802,037,190802,6,21,27
06037191301,037,191301,0,0,0
06037191302,037,191302,0,0,0
06037191901,037,191901,7,0,7
06037191902,037,191902,9,0,9
06037192001,037,192001,0,0,0
06037192002,037,192002,26,0,26
06037194101,037,194101,0,0,0
06037194102,037,194102,49,0,49
06037194401,037,194401,0,0,0
06037194402,037,194402,16,0,16
06037195201,037,195201,26,0,26
06037195202,037,195202,17,0,17
06037195803,037,195803,17,16,33
06037195804,037,195804,4,39,43
06037195901,037,195901,15,0,15
06037195902,037,195902,0,0,0
06037195903,037,195903,3,9,12
06037206031,037,206031,15,16,31
